,case,event,startTime,completeTime,AMOUNT_REQ,REG_DATE,org:resource
4624,174559,W_Nabellen incomplete dossiers,2011/10/24 15:04:20.863,2011/10/24 15:17:03.953,10000,2011/10/04 23:22:39.434,11121
4625,174559,W_Nabellen incomplete dossiers,2011/10/24 15:18:13.413,2011/10/24 15:28:51.160,10000,2011/10/04 23:22:39.434,11121
4626,174559,W_Nabellen incomplete dossiers,2011/10/24 15:28:54.364,2011/10/24 15:35:59.544,10000,2011/10/04 23:22:39.434,11121
4627,174559,W_Nabellen incomplete dossiers,2011/10/24 15:36:29.583,2011/10/24 15:37:54.235,10000,2011/10/04 23:22:39.434,11049
4628,174559,W_Nabellen incomplete dossiers,2011/10/24 15:38:00.064,2011/10/24 15:38:13.042,10000,2011/10/04 23:22:39.434,11049
4629,174559,W_Nabellen incomplete dossiers,2011/10/24 15:38:00.064,2011/10/24 15:38:13.042,10000,2011/10/04 23:22:39.434,11049
4630,174559,W_Valideren aanvraag,2011/10/25 08:40:27.619,2011/10/25 08:41:13.584,10000,2011/10/04 23:22:39.434,10609
4631,174559,W_Valideren aanvraag,2011/10/25 08:56:04.841,2011/10/25 09:08:40.626,10000,2011/10/04 23:22:39.434,10609
4632,174559,A_DECLINED,2011/10/25 09:08:37.075,2011/10/25 09:08:37.075,10000,2011/10/04 23:22:39.434,10609
4633,174559,O_DECLINED,2011/10/25 09:08:37.075,2011/10/25 09:08:37.075,10000,2011/10/04 23:22:39.434,10609
4634,174562,A_SUBMITTED,2011/10/04 23:34:04.353,2011/10/04 23:34:04.353,5000,2011/10/04 23:34:04.353,112
4635,174562,A_PARTLYSUBMITTED,2011/10/04 23:34:04.739,2011/10/04 23:34:04.739,5000,2011/10/04 23:34:04.353,112
4636,174562,A_PARTLYSUBMITTED,2011/10/04 23:34:04.739,2011/10/04 23:34:04.739,5000,2011/10/04 23:34:04.353,112
4637,174562,W_Afhandelen leads,2011/10/05 09:16:43.033,2011/10/05 09:17:56.655,5000,2011/10/04 23:34:04.353,112
4638,174562,A_PREACCEPTED,2011/10/05 09:17:55.459,2011/10/05 09:17:55.459,5000,2011/10/04 23:34:04.353,10859
4639,174562,A_PREACCEPTED,2011/10/05 09:17:55.459,2011/10/05 09:17:55.459,5000,2011/10/04 23:34:04.353,10859
4640,174562,W_Completeren aanvraag,2011/10/05 10:12:44.701,2011/10/05 10:26:20.087,5000,2011/10/04 23:34:04.353,11180
4641,174562,A_ACCEPTED,2011/10/05 10:19:14.768,2011/10/05 10:19:14.768,5000,2011/10/04 23:34:04.353,11180
4642,174562,O_SELECTED,2011/10/05 10:26:15.749,2011/10/05 10:26:15.749,5000,2011/10/04 23:34:04.353,11180
4643,174562,A_FINALIZED,2011/10/05 10:26:15.750,2011/10/05 10:26:15.750,5000,2011/10/04 23:34:04.353,11180
4644,174562,O_CREATED,2011/10/05 10:26:17.214,2011/10/05 10:26:17.214,5000,2011/10/04 23:34:04.353,11180
4645,174562,O_SENT,2011/10/05 10:26:17.252,2011/10/05 10:26:17.252,5000,2011/10/04 23:34:04.353,11180
4646,174562,O_SENT,2011/10/05 10:26:17.252,2011/10/05 10:26:17.252,5000,2011/10/04 23:34:04.353,11180
4647,174562,W_Nabellen offertes,2011/10/10 13:38:14.256,2011/10/10 13:38:24.261,5000,2011/10/04 23:34:04.353,10899
4648,174562,O_SENT_BACK,2011/10/10 13:38:22.074,2011/10/10 13:38:22.074,5000,2011/10/04 23:34:04.353,10899
4649,174562,O_SENT_BACK,2011/10/10 13:38:22.074,2011/10/10 13:38:22.074,5000,2011/10/04 23:34:04.353,10899
4650,174562,W_Valideren aanvraag,2011/10/12 10:42:27.549,2011/10/12 10:45:05.664,5000,2011/10/04 23:34:04.353,10982
4651,174562,W_Valideren aanvraag,2011/10/12 10:56:04.436,2011/10/12 11:17:24.273,5000,2011/10/04 23:34:04.353,10138
4652,174562,A_APPROVED,2011/10/12 11:17:16.780,2011/10/12 11:17:16.780,5000,2011/10/04 23:34:04.353,10138
4653,174562,O_ACCEPTED,2011/10/12 11:17:16.780,2011/10/12 11:17:16.780,5000,2011/10/04 23:34:04.353,10138
4654,174562,A_REGISTERED,2011/10/12 11:17:16.781,2011/10/12 11:17:16.781,5000,2011/10/04 23:34:04.353,10138
4655,174562,A_ACTIVATED,2011/10/12 11:17:16.781,2011/10/12 11:17:16.781,5000,2011/10/04 23:34:04.353,10138
4656,174565,A_SUBMITTED,2011/10/04 23:34:17.713,2011/10/04 23:34:17.713,5000,2011/10/04 23:34:17.713,112
4657,174565,A_PARTLYSUBMITTED,2011/10/04 23:34:18.184,2011/10/04 23:34:18.184,5000,2011/10/04 23:34:17.713,112
4658,174565,A_PARTLYSUBMITTED,2011/10/04 23:34:18.184,2011/10/04 23:34:18.184,5000,2011/10/04 23:34:17.713,112
4659,174565,W_Afhandelen leads,2011/10/05 09:16:41.738,2011/10/05 09:19:15.299,5000,2011/10/04 23:34:17.713,112
4660,174565,A_PREACCEPTED,2011/10/05 09:19:14.368,2011/10/05 09:19:14.368,5000,2011/10/04 23:34:17.713,10859
4661,174565,A_PREACCEPTED,2011/10/05 09:19:14.368,2011/10/05 09:19:14.368,5000,2011/10/04 23:34:17.713,10859
4662,174565,W_Completeren aanvraag,2011/10/05 10:47:40.559,2011/10/05 11:00:24.813,5000,2011/10/04 23:34:17.713,11189
4663,174565,A_ACCEPTED,2011/10/05 10:58:21.534,2011/10/05 10:58:21.534,5000,2011/10/04 23:34:17.713,11189
4664,174565,O_SELECTED,2011/10/05 11:00:20.978,2011/10/05 11:00:20.978,5000,2011/10/04 23:34:17.713,11189
4665,174565,A_FINALIZED,2011/10/05 11:00:20.978,2011/10/05 11:00:20.978,5000,2011/10/04 23:34:17.713,11189
4666,174565,O_CREATED,2011/10/05 11:00:22.483,2011/10/05 11:00:22.483,5000,2011/10/04 23:34:17.713,11189
4667,174565,O_SENT,2011/10/05 11:00:22.529,2011/10/05 11:00:22.529,5000,2011/10/04 23:34:17.713,11189
4668,174565,O_SENT,2011/10/05 11:00:22.529,2011/10/05 11:00:22.529,5000,2011/10/04 23:34:17.713,11189
4669,174565,W_Nabellen offertes,2011/10/05 11:01:15.892,2011/10/05 11:01:41.367,5000,2011/10/04 23:34:17.713,11189
4670,174565,W_Nabellen offertes,2011/10/05 11:04:17.999,2011/10/05 11:05:27.390,5000,2011/10/04 23:34:17.713,11189
4671,174565,W_Nabellen offertes,2011/10/05 11:06:08.350,2011/10/05 11:06:59.598,5000,2011/10/04 23:34:17.713,11189
4672,174565,W_Nabellen offertes,2011/10/12 11:23:41.254,2011/10/12 11:26:57.944,5000,2011/10/04 23:34:17.713,11189
4673,174565,W_Nabellen offertes,2011/10/13 16:35:22.248,2011/10/13 16:41:05.243,5000,2011/10/04 23:34:17.713,10909
4674,174565,O_CANCELLED,2011/10/13 16:41:02.963,2011/10/13 16:41:02.963,5000,2011/10/04 23:34:17.713,10909
4675,174565,A_CANCELLED,2011/10/13 16:41:02.963,2011/10/13 16:41:02.963,5000,2011/10/04 23:34:17.713,10909
4676,174568,A_SUBMITTED,2011/10/04 23:49:56.530,2011/10/04 23:49:56.530,5000,2011/10/04 23:49:56.529,112
4677,174568,A_PARTLYSUBMITTED,2011/10/04 23:50:06.876,2011/10/04 23:50:06.876,5000,2011/10/04 23:49:56.529,112
4678,174568,A_PARTLYSUBMITTED,2011/10/04 23:50:06.876,2011/10/04 23:50:06.876,5000,2011/10/04 23:49:56.529,112
4679,174568,W_Afhandelen leads,2011/10/05 09:20:09.221,2011/10/05 09:21:50.437,5000,2011/10/04 23:49:56.529,112
4680,174568,A_PREACCEPTED,2011/10/05 09:21:49.316,2011/10/05 09:21:49.316,5000,2011/10/04 23:49:56.529,10859
4681,174568,A_PREACCEPTED,2011/10/05 09:21:49.316,2011/10/05 09:21:49.316,5000,2011/10/04 23:49:56.529,10859
4682,174568,W_Completeren aanvraag,2011/10/05 09:58:00.854,2011/10/05 10:07:24.128,5000,2011/10/04 23:49:56.529,11180
4683,174568,A_ACCEPTED,2011/10/05 10:04:19.004,2011/10/05 10:04:19.004,5000,2011/10/04 23:49:56.529,11180
4684,174568,O_SELECTED,2011/10/05 10:07:21.143,2011/10/05 10:07:21.143,5000,2011/10/04 23:49:56.529,11180
4685,174568,A_FINALIZED,2011/10/05 10:07:21.143,2011/10/05 10:07:21.143,5000,2011/10/04 23:49:56.529,11180
4686,174568,O_CREATED,2011/10/05 10:07:22.356,2011/10/05 10:07:22.356,5000,2011/10/04 23:49:56.529,11180
4687,174568,O_SENT,2011/10/05 10:07:22.449,2011/10/05 10:07:22.449,5000,2011/10/04 23:49:56.529,11180
4688,174568,O_SENT,2011/10/05 10:07:22.449,2011/10/05 10:07:22.449,5000,2011/10/04 23:49:56.529,11180
4689,174568,W_Nabellen offertes,2011/10/12 10:16:35.552,2011/10/12 10:17:51.160,5000,2011/10/04 23:49:56.529,11180
4690,174568,W_Nabellen offertes,2011/10/13 16:12:32.483,2011/10/13 16:15:32.244,5000,2011/10/04 23:49:56.529,10909
4691,174568,W_Nabellen offertes,2011/10/13 19:37:06.237,2011/10/13 19:38:32.319,5000,2011/10/04 23:49:56.529,11201
4692,174568,W_Nabellen offertes,2011/10/15 14:55:30.075,2011/10/15 14:56:20.518,5000,2011/10/04 23:49:56.529,11201
4693,174568,W_Nabellen offertes,2011/10/18 14:32:27.853,2011/10/18 14:33:08.921,5000,2011/10/04 23:49:56.529,10861
4694,174568,W_Nabellen offertes,2011/10/19 19:37:37.716,2011/10/19 19:38:33.573,5000,2011/10/04 23:49:56.529,11119
4695,174568,W_Nabellen offertes,2011/10/21 18:57:50.923,2011/10/21 18:59:22.587,5000,2011/10/04 23:49:56.529,11201
4696,174568,W_Nabellen offertes,2011/10/21 20:25:49.328,2011/10/21 20:26:02.912,5000,2011/10/04 23:49:56.529,10609
4697,174568,W_Nabellen offertes,2011/10/24 16:13:28.819,2011/10/24 16:15:30.554,5000,2011/10/04 23:49:56.529,11180
4698,174568,W_Nabellen offertes,2011/10/25 20:12:25.232,2011/10/25 20:15:31.791,5000,2011/10/04 23:49:56.529,11121
4699,174568,A_CANCELLED,2011/10/25 20:15:29.436,2011/10/25 20:15:29.436,5000,2011/10/04 23:49:56.529,11121
4700,174568,O_CANCELLED,2011/10/25 20:15:29.436,2011/10/25 20:15:29.436,5000,2011/10/04 23:49:56.529,11121
4701,174571,A_SUBMITTED,2011/10/05 01:08:43.637,2011/10/05 01:08:43.637,5600,2011/10/05 01:08:43.637,112
4702,174571,A_PARTLYSUBMITTED,2011/10/05 01:08:46.166,2011/10/05 01:08:46.166,5600,2011/10/05 01:08:43.637,112
4703,174571,A_PREACCEPTED,2011/10/05 01:09:25.086,2011/10/05 01:09:25.086,5600,2011/10/05 01:08:43.637,112
4704,174571,A_PREACCEPTED,2011/10/05 01:09:25.086,2011/10/05 01:09:25.086,5600,2011/10/05 01:08:43.637,112
4705,174571,W_Completeren aanvraag,2011/10/05 09:06:44.449,2011/10/05 09:18:11.641,5600,2011/10/05 01:08:43.637,11180
4706,174571,A_ACCEPTED,2011/10/05 09:14:27.947,2011/10/05 09:14:27.947,5600,2011/10/05 01:08:43.637,11180
4707,174571,O_SELECTED,2011/10/05 09:17:20.942,2011/10/05 09:17:20.942,5600,2011/10/05 01:08:43.637,11180
4708,174571,A_FINALIZED,2011/10/05 09:17:20.942,2011/10/05 09:17:20.942,5600,2011/10/05 01:08:43.637,11180
4709,174571,O_CREATED,2011/10/05 09:18:10.482,2011/10/05 09:18:10.482,5600,2011/10/05 01:08:43.637,11180
4710,174571,O_SENT,2011/10/05 09:18:10.517,2011/10/05 09:18:10.517,5600,2011/10/05 01:08:43.637,11180
4711,174571,O_SENT,2011/10/05 09:18:10.517,2011/10/05 09:18:10.517,5600,2011/10/05 01:08:43.637,11180
4712,174571,W_Nabellen offertes,2011/10/05 09:18:36.285,2011/10/05 09:19:28.781,5600,2011/10/05 01:08:43.637,11180
4713,174571,W_Nabellen offertes,2011/10/12 09:25:12.421,2011/10/12 09:30:45.370,5600,2011/10/05 01:08:43.637,11180
4714,174571,O_CANCELLED,2011/10/12 09:30:41.899,2011/10/12 09:30:41.899,5600,2011/10/05 01:08:43.637,11120
4715,174571,A_CANCELLED,2011/10/12 09:30:41.899,2011/10/12 09:30:41.899,5600,2011/10/05 01:08:43.637,11120
4716,174574,A_SUBMITTED,2011/10/05 02:19:34.010,2011/10/05 02:19:34.010,7000,2011/10/05 02:19:34.009,112
4717,174574,A_PARTLYSUBMITTED,2011/10/05 02:19:34.302,2011/10/05 02:19:34.302,7000,2011/10/05 02:19:34.009,112
4718,174574,A_PARTLYSUBMITTED,2011/10/05 02:19:34.302,2011/10/05 02:19:34.302,7000,2011/10/05 02:19:34.009,112
4719,174574,W_Afhandelen leads,2011/10/05 09:20:12.820,2011/10/05 09:21:37.559,7000,2011/10/05 02:19:34.009,112
4720,174574,A_DECLINED,2011/10/05 09:21:34.044,2011/10/05 09:21:34.044,7000,2011/10/05 02:19:34.009,10859
4721,174577,A_SUBMITTED,2011/10/05 05:09:09.098,2011/10/05 05:09:09.098,15000,2011/10/05 05:09:09.098,112
4722,174577,A_PARTLYSUBMITTED,2011/10/05 05:09:14.724,2011/10/05 05:09:14.724,15000,2011/10/05 05:09:09.098,112
4723,174577,A_PREACCEPTED,2011/10/05 05:10:14.930,2011/10/05 05:10:14.930,15000,2011/10/05 05:09:09.098,112
4724,174577,A_PREACCEPTED,2011/10/05 05:10:14.930,2011/10/05 05:10:14.930,15000,2011/10/05 05:09:09.098,112
4725,174577,W_Completeren aanvraag,2011/10/05 09:08:31.970,2011/10/05 09:11:30.245,15000,2011/10/05 05:09:09.098,11189
4726,174577,W_Completeren aanvraag,2011/10/05 13:18:44.125,2011/10/05 13:21:28.505,15000,2011/10/05 05:09:09.098,11189
4727,174577,W_Completeren aanvraag,2011/10/05 15:02:28.509,2011/10/05 15:29:21.878,15000,2011/10/05 05:09:09.098,11169
4728,174577,W_Completeren aanvraag,2011/10/05 15:30:13.160,2011/10/05 15:40:56.684,15000,2011/10/05 05:09:09.098,11169
4729,174577,A_ACCEPTED,2011/10/05 15:37:18.286,2011/10/05 15:37:18.286,15000,2011/10/05 05:09:09.098,11202
4730,174577,O_SELECTED,2011/10/05 15:40:53.996,2011/10/05 15:40:53.996,15000,2011/10/05 05:09:09.098,11202
4731,174577,A_FINALIZED,2011/10/05 15:40:53.996,2011/10/05 15:40:53.996,15000,2011/10/05 05:09:09.098,11202
4732,174577,O_CREATED,2011/10/05 15:40:55.333,2011/10/05 15:40:55.333,15000,2011/10/05 05:09:09.098,11202
4733,174577,O_SENT,2011/10/05 15:40:55.363,2011/10/05 15:40:55.363,15000,2011/10/05 05:09:09.098,11202
4734,174577,O_SENT,2011/10/05 15:40:55.363,2011/10/05 15:40:55.363,15000,2011/10/05 05:09:09.098,11202
4735,174577,W_Nabellen offertes,2011/10/05 15:41:07.880,2011/10/05 19:54:35.029,15000,2011/10/05 05:09:09.098,11202
4736,174577,W_Nabellen offertes,2011/10/12 10:31:23.468,2011/10/12 11:16:54.014,15000,2011/10/05 05:09:09.098,11202
4737,174577,W_Nabellen offertes,2011/10/12 15:50:33.700,2011/10/12 15:54:56.673,15000,2011/10/05 05:09:09.098,11180
4738,174577,W_Nabellen offertes,2011/10/14 10:02:20.077,2011/10/14 10:03:13.477,15000,2011/10/05 05:09:09.098,11180
4739,174577,O_SENT_BACK,2011/10/14 10:03:10.995,2011/10/14 10:03:10.995,15000,2011/10/05 05:09:09.098,11029
4740,174577,O_SENT_BACK,2011/10/14 10:03:10.995,2011/10/14 10:03:10.995,15000,2011/10/05 05:09:09.098,11029
4741,174577,W_Valideren aanvraag,2011/10/18 16:20:09.668,2011/10/18 16:48:02.487,15000,2011/10/05 05:09:09.098,10972
4742,174577,W_Valideren aanvraag,2011/10/18 16:20:09.668,2011/10/18 16:48:02.487,15000,2011/10/05 05:09:09.098,10972
4743,174577,W_Nabellen incomplete dossiers,2011/10/18 19:11:26.890,2011/10/18 19:26:22.353,15000,2011/10/05 05:09:09.098,11002
4744,174577,W_Nabellen incomplete dossiers,2011/10/20 10:26:45.763,2011/10/20 10:27:25.968,15000,2011/10/05 05:09:09.098,11049
4745,174577,W_Nabellen incomplete dossiers,2011/10/21 17:06:33.206,2011/10/21 17:41:20.740,15000,2011/10/05 05:09:09.098,10913
4746,174577,W_Nabellen incomplete dossiers,2011/10/21 18:04:26.362,2011/10/21 18:08:25.020,15000,2011/10/05 05:09:09.098,10913
4747,174577,W_Nabellen incomplete dossiers,2011/10/24 13:31:07.477,2011/10/24 13:32:08.914,15000,2011/10/05 05:09:09.098,10913
4748,174577,W_Nabellen incomplete dossiers,2011/10/24 13:31:07.477,2011/10/24 13:32:08.914,15000,2011/10/05 05:09:09.098,10913
4749,174577,W_Valideren aanvraag,2011/10/24 13:44:51.273,2011/10/24 14:08:40.243,15000,2011/10/05 05:09:09.098,10972
4750,174577,W_Valideren aanvraag,2011/10/24 13:44:51.273,2011/10/24 14:08:40.243,15000,2011/10/05 05:09:09.098,10972
4751,174577,W_Nabellen incomplete dossiers,2011/10/24 16:27:19.223,2011/10/24 16:36:03.782,15000,2011/10/05 05:09:09.098,11121
4752,174577,W_Nabellen incomplete dossiers,2011/10/24 19:01:29.581,2011/10/24 19:20:17.417,15000,2011/10/05 05:09:09.098,10863
4753,174577,W_Nabellen incomplete dossiers,2011/10/24 19:39:14.484,2011/10/24 19:49:49.993,15000,2011/10/05 05:09:09.098,10863
4754,174577,W_Nabellen incomplete dossiers,2011/10/25 09:58:10.887,2011/10/25 10:10:04.521,15000,2011/10/05 05:09:09.098,11189
4755,174577,W_Nabellen incomplete dossiers,2011/10/25 10:10:12.314,2011/10/25 10:12:04.109,15000,2011/10/05 05:09:09.098,10972
4756,174577,W_Nabellen incomplete dossiers,2011/10/25 10:12:15.418,2011/10/25 10:15:18.272,15000,2011/10/05 05:09:09.098,11189
4757,174577,W_Nabellen incomplete dossiers,2011/10/27 14:42:15.147,2011/10/27 14:42:28.553,15000,2011/10/05 05:09:09.098,11049
4758,174577,W_Nabellen incomplete dossiers,2011/10/31 12:50:50.412,2011/10/31 12:51:08.284,15000,2011/10/05 05:09:09.098,11121
4759,174577,W_Nabellen incomplete dossiers,2011/11/02 10:13:35.488,2011/11/02 10:34:59.164,15000,2011/10/05 05:09:09.098,11121
4760,174577,W_Nabellen incomplete dossiers,2011/11/02 11:10:58.827,2011/11/02 11:11:32.120,15000,2011/10/05 05:09:09.098,11121
4761,174577,W_Nabellen incomplete dossiers,2011/11/02 13:56:33.507,2011/11/02 13:57:43.132,15000,2011/10/05 05:09:09.098,11049
4762,174577,W_Nabellen incomplete dossiers,2011/11/02 13:56:33.507,2011/11/02 13:57:43.132,15000,2011/10/05 05:09:09.098,11049
4763,174577,W_Valideren aanvraag,2011/11/02 15:08:01.143,2011/11/02 15:42:14.276,15000,2011/10/05 05:09:09.098,10972
4764,174577,O_ACCEPTED,2011/11/02 15:42:05.850,2011/11/02 15:42:05.850,15000,2011/10/05 05:09:09.098,10972
4765,174577,A_APPROVED,2011/11/02 15:42:05.850,2011/11/02 15:42:05.850,15000,2011/10/05 05:09:09.098,10972
4766,174577,A_ACTIVATED,2011/11/02 15:42:05.851,2011/11/02 15:42:05.851,15000,2011/10/05 05:09:09.098,10972
4767,174577,A_REGISTERED,2011/11/02 15:42:05.851,2011/11/02 15:42:05.851,15000,2011/10/05 05:09:09.098,10972
4768,174599,A_SUBMITTED,2011/10/05 07:28:42.783,2011/10/05 07:28:42.783,23112,2011/10/05 07:28:42.776,112
4769,174599,A_PARTLYSUBMITTED,2011/10/05 07:28:52.357,2011/10/05 07:28:52.357,23112,2011/10/05 07:28:42.776,112
4770,174599,A_DECLINED,2011/10/05 07:29:28.906,2011/10/05 07:29:28.906,23112,2011/10/05 07:28:42.776,112
4771,174602,A_SUBMITTED,2011/10/05 09:27:11.793,2011/10/05 09:27:11.793,6000,2011/10/05 09:27:11.793,112
4772,174602,A_PARTLYSUBMITTED,2011/10/05 09:27:13.592,2011/10/05 09:27:13.592,6000,2011/10/05 09:27:11.793,112
4773,174602,A_PARTLYSUBMITTED,2011/10/05 09:27:13.592,2011/10/05 09:27:13.592,6000,2011/10/05 09:27:11.793,112
4774,174602,W_Afhandelen leads,2011/10/05 09:27:42.299,2011/10/05 09:29:26.264,6000,2011/10/05 09:27:11.793,10609
4775,174602,A_PREACCEPTED,2011/10/05 09:29:24.115,2011/10/05 09:29:24.115,6000,2011/10/05 09:27:11.793,10609
4776,174602,A_PREACCEPTED,2011/10/05 09:29:24.115,2011/10/05 09:29:24.115,6000,2011/10/05 09:27:11.793,10609
4777,174602,W_Completeren aanvraag,2011/10/05 09:29:38.795,2011/10/05 09:30:57.101,6000,2011/10/05 09:27:11.793,10609
4778,174602,A_ACCEPTED,2011/10/05 09:30:35.911,2011/10/05 09:30:35.911,6000,2011/10/05 09:27:11.793,10609
4779,174602,O_SELECTED,2011/10/05 09:30:54.657,2011/10/05 09:30:54.657,6000,2011/10/05 09:27:11.793,10609
4780,174602,A_FINALIZED,2011/10/05 09:30:54.657,2011/10/05 09:30:54.657,6000,2011/10/05 09:27:11.793,10609
4781,174602,O_CREATED,2011/10/05 09:30:55.742,2011/10/05 09:30:55.742,6000,2011/10/05 09:27:11.793,10609
4782,174602,O_SENT,2011/10/05 09:30:55.780,2011/10/05 09:30:55.780,6000,2011/10/05 09:27:11.793,10609
4783,174602,O_SENT,2011/10/05 09:30:55.780,2011/10/05 09:30:55.780,6000,2011/10/05 09:27:11.793,10609
4784,174602,W_Nabellen offertes,2011/10/05 09:31:34.160,2011/10/05 09:31:49.249,6000,2011/10/05 09:27:11.793,10609
4785,174602,O_SENT_BACK,2011/10/05 09:31:46.282,2011/10/05 09:31:46.282,6000,2011/10/05 09:27:11.793,10609
4786,174602,O_SENT_BACK,2011/10/05 09:31:46.282,2011/10/05 09:31:46.282,6000,2011/10/05 09:27:11.793,10609
4787,174602,W_Valideren aanvraag,2011/10/05 09:32:16.580,2011/10/05 10:36:36.114,6000,2011/10/05 09:27:11.793,10609
4788,174602,A_APPROVED,2011/10/05 10:36:28.969,2011/10/05 10:36:28.969,6000,2011/10/05 09:27:11.793,10609
4789,174602,O_ACCEPTED,2011/10/05 10:36:28.969,2011/10/05 10:36:28.969,6000,2011/10/05 09:27:11.793,10609
4790,174602,A_REGISTERED,2011/10/05 10:36:28.970,2011/10/05 10:36:28.970,6000,2011/10/05 09:27:11.793,10609
4791,174602,A_ACTIVATED,2011/10/05 10:36:28.970,2011/10/05 10:36:28.970,6000,2011/10/05 09:27:11.793,10609
4792,174605,A_SUBMITTED,2011/10/05 09:29:05.549,2011/10/05 09:29:05.549,10000,2011/10/05 09:29:05.549,112
4793,174605,A_PARTLYSUBMITTED,2011/10/05 09:29:05.702,2011/10/05 09:29:05.702,10000,2011/10/05 09:29:05.549,112
4794,174605,A_PREACCEPTED,2011/10/05 09:30:18.529,2011/10/05 09:30:18.529,10000,2011/10/05 09:29:05.549,112
4795,174605,A_PREACCEPTED,2011/10/05 09:30:18.529,2011/10/05 09:30:18.529,10000,2011/10/05 09:29:05.549,112
4796,174605,W_Completeren aanvraag,2011/10/05 09:33:27.748,2011/10/05 09:38:06.864,10000,2011/10/05 09:29:05.549,11009
4797,174605,A_ACCEPTED,2011/10/05 09:37:33.334,2011/10/05 09:37:33.334,10000,2011/10/05 09:29:05.549,11009
4798,174605,O_SELECTED,2011/10/05 09:38:03.883,2011/10/05 09:38:03.883,10000,2011/10/05 09:29:05.549,11009
4799,174605,A_FINALIZED,2011/10/05 09:38:03.883,2011/10/05 09:38:03.883,10000,2011/10/05 09:29:05.549,11009
4800,174605,O_CREATED,2011/10/05 09:38:04.619,2011/10/05 09:38:04.619,10000,2011/10/05 09:29:05.549,11009
4801,174605,O_SENT,2011/10/05 09:38:04.650,2011/10/05 09:38:04.650,10000,2011/10/05 09:29:05.549,11009
4802,174605,O_SENT,2011/10/05 09:38:04.650,2011/10/05 09:38:04.650,10000,2011/10/05 09:29:05.549,11009
4803,174605,W_Nabellen offertes,2011/10/12 09:51:36.575,2011/10/12 09:53:53.635,10000,2011/10/05 09:29:05.549,11009
4804,174605,W_Nabellen offertes,2011/10/12 11:51:24.483,2011/10/12 11:52:06.017,10000,2011/10/05 09:29:05.549,11180
4805,174605,W_Nabellen offertes,2011/10/13 09:12:15.085,2011/10/13 09:12:59.722,10000,2011/10/05 09:29:05.549,11180
4806,174605,O_SENT_BACK,2011/10/13 09:12:58.270,2011/10/13 09:12:58.270,10000,2011/10/05 09:29:05.549,11029
4807,174605,O_SENT_BACK,2011/10/13 09:12:58.270,2011/10/13 09:12:58.270,10000,2011/10/05 09:29:05.549,11029
4808,174605,W_Valideren aanvraag,2011/10/18 07:45:39.920,2011/10/18 08:17:25.624,10000,2011/10/05 09:29:05.549,10609
4809,174605,O_ACCEPTED,2011/10/18 08:17:16.191,2011/10/18 08:17:16.191,10000,2011/10/05 09:29:05.549,10609
4810,174605,A_REGISTERED,2011/10/18 08:17:16.191,2011/10/18 08:17:16.191,10000,2011/10/05 09:29:05.549,10609
4811,174605,A_APPROVED,2011/10/18 08:17:16.191,2011/10/18 08:17:16.191,10000,2011/10/05 09:29:05.549,10609
4812,174605,A_ACTIVATED,2011/10/18 08:17:16.191,2011/10/18 08:17:16.191,10000,2011/10/05 09:29:05.549,10609
4813,174608,A_SUBMITTED,2011/10/05 09:31:11.354,2011/10/05 09:31:11.354,2500,2011/10/05 09:31:11.354,112
4814,174608,A_PARTLYSUBMITTED,2011/10/05 09:31:11.550,2011/10/05 09:31:11.550,2500,2011/10/05 09:31:11.354,112
4815,174608,A_PREACCEPTED,2011/10/05 09:31:47.925,2011/10/05 09:31:47.925,2500,2011/10/05 09:31:11.354,112
4816,174608,A_PREACCEPTED,2011/10/05 09:31:47.925,2011/10/05 09:31:47.925,2500,2011/10/05 09:31:11.354,112
4817,174608,W_Completeren aanvraag,2011/10/05 09:37:15.328,2011/10/05 10:01:37.995,2500,2011/10/05 09:31:11.354,11189
4818,174608,A_DECLINED,2011/10/05 10:01:34.314,2011/10/05 10:01:34.314,2500,2011/10/05 09:31:11.354,11189
4819,174611,A_SUBMITTED,2011/10/05 09:32:28.381,2011/10/05 09:32:28.381,5000,2011/10/05 09:32:28.380,112
4820,174611,A_PARTLYSUBMITTED,2011/10/05 09:32:28.613,2011/10/05 09:32:28.613,5000,2011/10/05 09:32:28.380,112
4821,174611,A_PARTLYSUBMITTED,2011/10/05 09:32:28.613,2011/10/05 09:32:28.613,5000,2011/10/05 09:32:28.380,112
4822,174611,W_Afhandelen leads,2011/10/05 09:34:06.590,2011/10/05 09:39:20.639,5000,2011/10/05 09:32:28.380,10629
4823,174611,A_PREACCEPTED,2011/10/05 09:39:19.702,2011/10/05 09:39:19.702,5000,2011/10/05 09:32:28.380,10629
4824,174611,A_PREACCEPTED,2011/10/05 09:39:19.702,2011/10/05 09:39:19.702,5000,2011/10/05 09:32:28.380,10629
4825,174611,W_Completeren aanvraag,2011/10/05 09:39:46.422,2011/10/05 09:47:52.941,5000,2011/10/05 09:32:28.380,10629
4826,174611,A_DECLINED,2011/10/05 09:47:49.649,2011/10/05 09:47:49.649,5000,2011/10/05 09:32:28.380,10629
4827,174614,A_SUBMITTED,2011/10/05 09:33:55.785,2011/10/05 09:33:55.785,10000,2011/10/05 09:33:55.785,112
4828,174614,A_PARTLYSUBMITTED,2011/10/05 09:33:55.909,2011/10/05 09:33:55.909,10000,2011/10/05 09:33:55.785,112
4829,174614,A_PREACCEPTED,2011/10/05 09:34:24.516,2011/10/05 09:34:24.516,10000,2011/10/05 09:33:55.785,112
